0.419667	 1.16006e+07
0.422	 1.17891e+07
0.424333	 1.19806e+07
0.426667	 1.21753e+07
0.429	 1.23731e+07
0.431333	 1.25742e+07
0.433667	 1.27785e+07
0.436	 1.29861e+07
0.438333	 1.31971e+07
0.440667	 1.34116e+07
0.443	 1.36295e+07
0.445333	 1.38509e+07
0.447667	 1.4076e+07
0.45	 1.43047e+07
0.452333	 1.45371e+07
0.454667	 1.47734e+07
0.457	 1.50134e+07
0.459333	 1.52574e+07
0.461667	 1.55053e+07
0.464	 1.57572e+07
0.466333	 1.60132e+07
0.468667	 1.62734e+07
0.471	 1.65379e+07
0.473333	 1.68066e+07
0.475667	 1.70797e+07
0.478	 1.73572e+07
0.480333	 1.76392e+07
0.482667	 1.79258e+07
0.485	 1.82171e+07
0.487333	 1.85131e+07
0.489667	 1.88139e+07
0.492	 1.91196e+07
0.494333	 1.94303e+07
0.496667	 1.9746e+07
0.499	 2.00669e+07
0.501333	 2.03929e+07
0.503667	 2.07243e+07
0.506	 2.1061e+07
0.508333	 2.14032e+07
0.510667	 2.1751e+07
0.513	 2.21044e+07
0.515333	 2.24636e+07
0.517667	 2.28286e+07
0.52	 2.31995e+07
0.522333	 2.35765e+07
0.524667	 2.39596e+07
0.527	 2.43489e+07
0.529333	 2.47445e+07
0.531667	 2.51466e+07
0.534	 2.55552e+07
0.536333	 2.59704e+07
0.538667	 2.63924e+07
0.541	 2.68213e+07
0.543333	 2.72571e+07
0.545667	 2.77e+07
0.548	 2.81501e+07
0.550333	 2.86075e+07
0.552667	 2.90723e+07
0.555	 2.95447e+07
0.557333	 3.00247e+07
0.559667	 3.05126e+07
0.562	 3.10084e+07
0.564333	 3.15122e+07
0.566667	 3.20243e+07
0.569	 3.25446e+07
0.571333	 3.30734e+07
0.573667	 3.36108e+07
0.576	 3.4157e+07
0.578333	 3.4712e+07
0.580667	 3.5276e+07
0.583	 3.58492e+07
0.585333	 3.64317e+07
0.587667	 3.70236e+07
0.59	 3.76252e+07
0.592333	 3.82366e+07
0.594667	 3.88579e+07
0.597	 3.94893e+07
0.599333	 4.01309e+07
0.601667	 4.0783e+07
0.604	 4.14457e+07
0.606333	 4.21191e+07
0.608667	 4.28035e+07
0.611	 4.3499e+07
0.613333	 4.42058e+07
0.615667	 4.49241e+07
0.618	 4.5654e+07
0.620333	 4.63959e+07
0.622667	 4.71497e+07
0.625	 4.79159e+07
0.627333	 4.86944e+07
0.629667	 4.94856e+07
0.632	 5.02897e+07
0.634333	 5.11069e+07
0.636667	 5.19373e+07
0.639	 5.27812e+07
0.641333	 5.36388e+07
0.643667	 5.45104e+07
0.646	 5.53961e+07
0.648333	 5.62962e+07
0.650667	 5.7211e+07
0.653	 5.81406e+07
0.655333	 5.90853e+07
0.657667	 6.00453e+07
0.66	 6.1021e+07
0.662333	 6.20125e+07
0.664667	 6.30201e+07
0.667	 6.40441e+07
0.669333	 6.50847e+07
0.671667	 6.61423e+07
0.674	 6.7217e+07
0.676333	 6.83092e+07
0.678667	 6.94191e+07
0.681	 7.05471e+07
0.683333	 7.16934e+07
0.685667	 7.28583e+07
0.688	 7.40422e+07
0.690333	 7.52453e+07
0.692667	 7.64679e+07
0.695	 7.77104e+07
0.697333	 7.89731e+07
0.699667	 8.02563e+07
0.702	 8.15604e+07
0.704333	 8.28856e+07
0.706667	 8.42324e+07
0.709	 8.56011e+07
0.711333	 8.6992e+07
0.713667	 8.84055e+07
0.716	 8.9842e+07
0.718333	 9.13018e+07
0.720667	 9.27853e+07
0.723	 9.4293e+07
0.725333	 9.58251e+07
0.727667	 9.73821e+07
0.73	 9.89645e+07
0.732333	 1.00572e+08
0.734667	 1.02207e+08
0.737	 1.03867e+08
0.739333	 1.05555e+08
0.741667	 1.0727e+08
0.744	 1.09013e+08
0.746333	 1.10785e+08
0.748667	 1.12585e+08
0.751	 1.14414e+08
0.753333	 1.16273e+08
0.755667	 1.18162e+08
0.758	 1.20082e+08
0.760333	 1.22034e+08
0.762667	 1.24016e+08
0.765	 1.26032e+08
